point_timestamp,point_value
2020-07-05,-0.25294238345180803
2020-07-12,0.5945647765117723
2020-07-19,3.7365933533436597
2020-07-26,2.5275929511912754
2020-08-02,0.9632286954941489
2020-08-09,3.700202945966919
2020-08-16,2.786493109357604
2020-08-23,4.597096823108121
2020-08-30,7.143137785600552
2020-09-06,2.139859061684738
2020-09-13,3.1107348101006385
2020-09-20,8.057370299732614
2020-09-27,6.435904359082551
2020-10-04,8.553115863895991
2020-10-11,5.716612388151896
2020-10-18,4.880824309206059
2020-10-25,10.665343787236495
2020-11-01,7.5249221488526485
2020-11-08,7.21070343411528
2020-11-15,4.989779474120388
2020-11-22,7.896423307435235
2020-11-29,5.761426056971027
2020-12-06,6.914250744064773
2020-12-13,7.53322449930856
2020-12-20,7.5027631758848035
2020-12-27,7.708300760201305
2021-01-03,6.613482517670422
2021-01-10,4.150444782199233
2021-01-17,6.735604740586975
2021-01-24,4.739705295069731
2021-01-31,2.2462746895895176
2021-02-07,6.4724271304610514
2021-02-14,3.2022359400107625
2021-02-21,4.9857875921488874
2021-02-28,7.389273134323773
2021-03-07,5.48558399180786
2021-03-14,3.6139392049253263
2021-03-21,2.003500074049841
2021-03-28,5.641219470827204
2021-04-04,1.283554790809879
2021-04-11,3.0733226736975916
2021-04-18,4.095711171383296
2021-04-25,4.475725370692152
2021-05-02,0.16120304955749098
2021-05-09,-0.5984739160652328
2021-05-16,2.7955299224168546
2021-05-23,2.6411264507112397
2021-05-30,3.363421527134693
2021-06-06,1.7496152876073687
2021-06-13,3.416360934318356
2021-06-20,3.8316717044023156
2021-06-27,6.795060068033538
2021-07-04,3.9226292969832492
2021-07-11,4.754924876367009
2021-07-18,6.721281875825909
2021-07-25,3.7142848596682247
2021-08-01,9.102178090162584
2021-08-08,9.358583705231531
2021-08-15,5.6327737220482295
2021-08-22,6.241185318601404
2021-08-29,9.3310572527285
2021-09-05,11.646419696603143
2021-09-12,12.870107316128802
2021-09-19,11.65455443875914
2021-09-26,9.31806586785743
2021-10-03,8.25006447855556
2021-10-10,7.210516314923794
2021-10-17,10.208434191112572
2021-10-24,13.007354124498534
2021-10-31,11.45983533065652
2021-11-07,15.55570336060691
2021-11-14,17.37745958753566
2021-11-21,11.223546688402635
2021-11-28,16.19233706110896
2021-12-05,17.99433426740357
2021-12-12,17.79314772752928
2021-12-19,16.743822862665795
2021-12-26,19.873400305314988
2022-01-02,18.682621129291523
2022-01-09,20.555884472998937
2022-01-16,20.06015276729407
2022-01-23,19.277087856835752
2022-01-30,20.80415100113748
2022-02-06,17.473858778248605
2022-02-13,17.943291275378513
2022-02-20,18.134173295487457
2022-02-27,20.876008763965356
2022-03-06,21.23493505890654
2022-03-13,20.07183659683701
2022-03-20,14.566609557770658
2022-03-27,19.675264600689395
2022-04-03,16.48265435388061
2022-04-10,19.510816527607563
2022-04-17,16.91007920214267
2022-04-24,18.919869160463133
2022-05-01,18.88269450777029
2022-05-08,18.049174662302146
2022-05-15,17.662258168690585
