point_timestamp,point_value
2022-09-01,0.0889372682514974
2022-10-01,0.5874649487465682
2022-11-01,2.2169507727723587
2022-12-01,2.2165354542165576
2023-01-01,4.376128704439244
2023-02-01,2.60843124440871
2023-03-01,3.079272296238969
2023-04-01,5.417042157216115
2023-05-01,5.502259387758201
2023-06-01,5.761983837767113
2023-07-01,6.536426185544916
2023-08-01,5.812332312498872
2023-09-01,6.603886882505033
2023-10-01,7.870807164694639
2023-11-01,8.43027649210018
2023-12-01,7.110668799249099
2024-01-01,7.534255449832558
2024-02-01,7.589489688561595
2024-03-01,7.069849083295022
2024-04-01,7.315166941583016
2024-05-01,6.773899070135805
2024-06-01,3.942504650404802
2024-07-01,7.867823329654589
2024-08-01,6.4537398122633824
2024-09-01,4.367945296370527
2024-10-01,4.66442591938923
2024-11-01,5.033053740533174
2024-12-01,5.251535261548111
2025-01-01,3.7069754965096804
2025-02-01,3.5845293084925482
2025-03-01,4.129759358706749
2025-04-01,3.764920332429348
2025-05-01,1.351309761235951
2025-06-01,2.7438901455439924
2025-07-01,2.406729180011912
2025-08-01,1.454021140623193
2025-09-01,3.1462918088510046
2025-10-01,3.8573398051294574
2025-11-01,2.771588593521754
2025-12-01,1.9776023000976244
2026-01-01,3.39270249411944
2026-02-01,3.135197716987065
2026-03-01,4.199722103225109
2026-04-01,2.621274664180963
2026-05-01,5.1091633219637
2026-06-01,5.563654694058293
2026-07-01,5.335840747100586
2026-08-01,6.790514076830919
2026-09-01,6.838825851966227
2026-10-01,5.765953623614363
2026-11-01,8.64799682196168
2026-12-01,7.841039937206261
2027-01-01,10.367747389653205
2027-02-01,9.663369917598756
2027-03-01,11.618099390019147
2027-04-01,12.244473400589179
2027-05-01,13.292365231158822
2027-06-01,13.478102097539033
2027-07-01,13.241103100178393
2027-08-01,14.418615366335816
2027-09-01,16.44816574819958
2027-10-01,15.284010000758304
2027-11-01,14.674802059913265
2027-12-01,16.822079359887933
2028-01-01,15.976915421260783
2028-02-01,17.59743401154762
2028-03-01,17.08874800723501
2028-04-01,15.86026245587926
2028-05-01,17.451520294722563
2028-06-01,17.799077784536287
2028-07-01,16.784247140545233
2028-08-01,16.768483535646094
2028-09-01,17.031936317593892
2028-10-01,15.342291650376703
2028-11-01,14.719151123124885
2028-12-01,15.29093559946905
2029-01-01,14.952712958367707
2029-02-01,14.698937492031716
