point_timestamp,point_value
2019-01-01,997
2019-01-02,984
2019-01-03,978
2019-01-04,977
2019-01-05,960
2019-01-06,965
2019-01-07,957
2019-01-08,970
2019-01-09,977
2019-01-10,987
2019-01-11,936
2019-01-12,973
2019-01-13,959
2019-01-14,963
2019-01-15,960
2019-01-16,966
2019-01-17,936
2019-01-18,952
2019-01-19,938
2019-01-20,939
2019-01-21,960
2019-01-22,941
2019-01-23,949
2019-01-24,953
2019-01-25,936
2019-01-26,930
2019-01-27,945
2019-01-28,936
2019-01-29,942
2019-01-30,954
2019-01-31,945
2019-02-01,924
2019-02-02,947
2019-02-03,929
2019-02-04,965
2019-02-05,948
2019-02-06,935
2019-02-07,946
2019-02-08,918
2019-02-09,933
2019-02-10,943
2019-02-11,927
2019-02-12,944
2019-02-13,954
2019-02-14,938
2019-02-15,953
2019-02-16,923
2019-02-17,925
2019-02-18,941
2019-02-19,955
2019-02-20,924
2019-02-21,938
2019-02-22,942
2019-02-23,918
2019-02-24,922
2019-02-25,937
2019-02-26,914
2019-02-27,937
2019-02-28,923
2019-03-01,890
2019-03-02,922
2019-03-03,914
2019-03-04,911
2019-03-05,925
2019-03-06,937
2019-03-07,946
2019-03-08,914
2019-03-09,911
2019-03-10,920
2019-03-11,901
2019-03-12,912
2019-03-13,933
2019-03-14,921
2019-03-15,912
2019-03-16,906
2019-03-17,914
2019-03-18,898
2019-03-19,927
2019-03-20,917
2019-03-21,930
2019-03-22,923
2019-03-23,939
2019-03-24,914
2019-03-25,923
2019-03-26,911
2019-03-27,940
2019-03-28,918
2019-03-29,903
2019-03-30,912
2019-03-31,930
2019-04-01,929
2019-04-02,925
2019-04-03,922
2019-04-04,917
2019-04-05,919
2019-04-06,917
2019-04-07,912
2019-04-08,897
2019-04-09,926
2019-04-10,924
2019-04-11,921
2019-04-12,929
2019-04-13,894
2019-04-14,918
2019-04-15,930
2019-04-16,918
2019-04-17,925
2019-04-18,908
2019-04-19,927
2019-04-20,920
2019-04-21,907
2019-04-22,929
2019-04-23,914
2019-04-24,922
2019-04-25,921
2019-04-26,921
2019-04-27,910
2019-04-28,920
2019-04-29,938
2019-04-30,935
2019-05-01,933
2019-05-02,939
2019-05-03,923
2019-05-04,937
2019-05-05,926
2019-05-06,920
2019-05-07,909
2019-05-08,947
2019-05-09,936
2019-05-10,942
2019-05-11,935
2019-05-12,931
2019-05-13,935
2019-05-14,919
2019-05-15,958
2019-05-16,942
2019-05-17,934
2019-05-18,934
2019-05-19,944
2019-05-20,944
2019-05-21,932
2019-05-22,954
2019-05-23,939
2019-05-24,930
2019-05-25,943
2019-05-26,945
2019-05-27,960
2019-05-28,966
2019-05-29,955
2019-05-30,964
2019-05-31,961
2019-06-01,950
2019-06-02,960
2019-06-03,947
2019-06-04,960
2019-06-05,963
2019-06-06,958
2019-06-07,958
2019-06-08,947
2019-06-09,967
2019-06-10,950
2019-06-11,951
2019-06-12,947
2019-06-13,980
2019-06-14,965
2019-06-15,948
2019-06-16,955
2019-06-17,985
2019-06-18,984
2019-06-19,986
2019-06-20,981
2019-06-21,955
2019-06-22,959
2019-06-23,978
2019-06-24,981
2019-06-25,988
2019-06-26,985
2019-06-27,1001
2019-06-28,985
2019-06-29,984
2019-06-30,996
2019-07-01,970
2019-07-02,1009
2019-07-03,999
2019-07-04,990
2019-07-05,1004
2019-07-06,1002
2019-07-07,974
2019-07-08,1000
2019-07-09,999
2019-07-10,1010
2019-07-11,1012
2019-07-12,992
2019-07-13,1012
2019-07-14,990
2019-07-15,1016
2019-07-16,1006
2019-07-17,1016
2019-07-18,1020
2019-07-19,1000
2019-07-20,1000
2019-07-21,1000
2019-07-22,1012
2019-07-23,1017
2019-07-24,1012
2019-07-25,1012
2019-07-26,1035
2019-07-27,1023
2019-07-28,1017
2019-07-29,1027
2019-07-30,1024
2019-07-31,1012
2019-08-01,1018
2019-08-02,1020
2019-08-03,1029
2019-08-04,1004
2019-08-05,1016
2019-08-06,1033
2019-08-07,1037
2019-08-08,1020
2019-08-09,1038
2019-08-10,1037
2019-08-11,1017
2019-08-12,1033
2019-08-13,1038
2019-08-14,1041
2019-08-15,1050
2019-08-16,1039
2019-08-17,1038
2019-08-18,1054
2019-08-19,1054
2019-08-20,1056
2019-08-21,1055
2019-08-22,1039
2019-08-23,1051
2019-08-24,1038
2019-08-25,1038
2019-08-26,1049
2019-08-27,1039
2019-08-28,1055
2019-08-29,1070
2019-08-30,1065
2019-08-31,1053
2019-09-01,1031
2019-09-02,1054
2019-09-03,1054
2019-09-04,1064
2019-09-05,1066
2019-09-06,1056
2019-09-07,1041
2019-09-08,1058
2019-09-09,1034
2019-09-10,1076
2019-09-11,1056
2019-09-12,1079
2019-09-13,1042
2019-09-14,1044
2019-09-15,1059
2019-09-16,1067
2019-09-17,1091
2019-09-18,1090
2019-09-19,1068
2019-09-20,1050
2019-09-21,1071
2019-09-22,1044
2019-09-23,1039
2019-09-24,1068
2019-09-25,1070
2019-09-26,1056
2019-09-27,1068
